,-1,-0.96,-0.92,-0.88,-0.84,-0.8,-0.76,-0.72,-0.68,-0.64,-0.6,-0.56,-0.52,-0.48,-0.44,-0.4,-0.36,-0.32,-0.28,-0.24,-0.2,-0.16,-0.12,-0.08,-0.04,0,0.04,0.08,0.12,0.16,0.2,0.24,0.28,0.32,0.36,0.4,0.44,0.48,0.52,0.56,0.6,0.64,0.68,0.72,0.76,0.8,0.84,0.88,0.92,0.96,1
-1,4.965209133,4.787447452,4.632621467,4.494524826,4.367472705,4.246517773,4.127913738,4.009098342,3.889041194,3.766215202,3.639276528,3.509310489,3.377411896,3.244998103,3.112769885,2.983094806,2.857806469,2.738979097,2.627901835,2.52612146,2.435876586,2.359095989,2.297360145,2.252285713,2.224674887,2.214866816,2.223119598,2.249546499,2.295466399,2.361476237,2.448040478,2.555038941,2.682288984,2.829988928,2.996876834,3.179511733,3.373260201,3.572074,3.770988713,3.967157735,4.159022216,4.344676319,4.520569212,4.683158872,4.829350429,4.957478978,5.067243103,5.158311301,5.231260136,5.287214549,5.329676625
-0.96,4.80366878,4.629316525,4.476738227,4.339230188,4.210388464,4.085358913,3.959616258,3.830610583,3.696917352,3.557568166,3.412515772,3.262632967,3.109857858,2.956277295,2.804205127,2.657028371,2.517029622,2.386075761,2.266095014,2.157563648,2.06250147,1.981917267,1.917368411,1.870392782,1.840803083,1.829283827,1.835724676,1.860366714,1.904340927,1.968199037,2.052293209,2.156625213,2.281392009,2.427540787,2.595737659,2.783167073,2.985780039,3.197656731,3.414073826,3.632455682,3.850669595,4.064883615,4.270267806,4.46278979,4.63836396,4.794588979,4.930369914,5.045352316,5.139590186,5.214169967,5.27188488
-0.92,4.650435159,4.477493344,4.325504065,4.186578234,4.054110549,3.922740823,3.788090453,3.647169198,3.498800135,3.342347487,3.179230224,3.010654453,2.838695398,2.666497299,2.498003732,2.336695583,2.18591742,2.04733911,1.922032569,1.810193309,1.713411282,1.632168301,1.567035236,1.519551909,1.48940219,1.476529949,1.481243263,1.503323162,1.544218405,1.604039701,1.683139065,1.781623214,1.900133223,2.041195863,2.206040026,2.392654827,2.597921268,2.817119579,3.045895789,3.282071211,3.522652111,3.762301907,3.995494312,4.217242341,4.422851664,4.608737595,4.772740404,4.913997421,5.032283896,5.128252351,5.204379731
-0.88,4.50672143,4.33344642,4.179530037,4.03700466,3.898683477,3.758657881,3.613042988,3.458754148,3.29464376,3.121643568,2.941599374,2.756085544,2.567973,2.381190594,2.20090808,2.030969032,1.874075936,1.731770383,1.605019999,1.494049503,1.398751441,1.319315316,1.25571388,1.208964915,1.178805846,1.165224119,1.168421893,1.188160118,1.225257188,1.279563347,1.351786219,1.442193008,1.551911284,1.684106158,1.841011034,2.021443783,2.223469849,2.443802702,2.679040941,2.927245585,3.184854949,3.445429987,3.703194756,3.952167979,4.186383232,4.401738221,4.594914393,4.763876259,4.907953809,5.027546652,5.124551561
-0.84,4.372591925,4.197439451,4.039729115,3.891026553,3.744095185,3.593340231,3.43491524,3.26586092,3.086333078,2.897685415,2.702316086,2.502418335,2.301907499,2.106122297,1.919898702,1.746349315,1.587797819,1.446326487,1.322197254,1.215186611,1.124120588,1.048665362,0.988391046,0.943660754,0.914323018,0.900700401,0.902522704,0.919606464,0.952188971,1.000314107,1.064600772,1.145550449,1.244695538,1.365731509,1.511189385,1.681267264,1.875091632,2.090922853,2.326126067,2.579874041,2.847792585,3.123828252,3.401154972,3.673133143,3.933673573,4.17697208,4.398710339,4.595714446,4.766366153,4.910841987,5.030232774
-0.8,4.247632539,4.068955681,3.905742809,3.749075751,3.591516686,3.427899402,3.254788404,3.070331659,2.875878864,2.672977501,2.464263534,2.253504809,2.045883392,1.846349383,1.659027821,1.486723475,1.331641095,1.194805607,1.076612971,0.975883582,0.890793454,0.82063768,0.76517532,0.724350002,0.697316703,0.684256421,0.684901421,0.698851631,0.726396741,0.767771424,0.823906594,0.894722992,0.982421442,1.090849975,1.222643738,1.379326158,1.561116221,1.767385736,1.997466712,2.250565189,2.522157437,2.806678742,3.097555267,3.387575054,3.670361847,3.939038804,4.187402029,4.411208712,4.608322386,4.777869302,4.920205544
-0.76,4.131129398,3.947803536,3.777309033,3.610795094,3.440989002,3.263043467,3.074266111,2.874539225,2.665630147,2.450049668,2.231186443,2.014122283,1.804122715,1.605559421,1.421518141,1.254768867,1.106642755,0.977545593,0.86716997,0.773957718,0.696188642,0.632782618,0.583157412,0.547300441,0.52364331,0.511893291,0.511727699,0.522864394,0.545675503,0.580433013,0.627821121,0.68835734,0.764329293,0.859771151,0.976962912,1.118579088,1.285815588,1.478997463,1.699055614,1.94618175,2.215634681,2.502398996,2.800512047,3.102563464,3.40227139,3.692467191,3.96483618,4.213300245,4.435192566,4.628815912,4.793968546
-0.72,4.02158512,3.832810639,3.653659112,3.476004061,3.292261002,3.099328386,2.895418459,2.680986662,2.458564978,2.232678499,2.007576244,1.78851711,1.580255519,1.386258972,1.209210683,1.051027863,0.912100022,0.792207374,0.690881125,0.606121934,0.53647951,0.480494587,0.437491781,0.406587149,0.38662566,0.37660729,0.376149349,0.38519874,0.40397224,0.43287901,0.47213607,0.522709606,0.58756282,0.670156827,0.773037939,0.899381056,1.050697565,1.228603082,1.435550192,1.671709738,1.934105844,2.2173213,2.516680571,2.825134481,3.136236286,3.442560489,3.735089535,4.005575229,4.249938933,4.466060293,4.652590234
-0.68,3.918407567,3.72292661,3.534398829,3.344195659,3.146048037,2.938237018,2.719627388,2.491673174,2.258551605,2.025167536,1.797185328,1.579748918,1.376748434,1.18988604,1.021806726,0.87373435,0.745380175,0.635967511,0.544309911,0.468444926,0.407090684,0.358840221,0.322377693,0.296444419,0.279862547,0.271752778,0.271561242,0.279242726,0.29485661,0.318619248,0.351041267,0.393039474,0.44768302,0.518241762,0.607484942,0.718714529,0.853879424,1.015664705,1.207656786,1.429923805,1.680806397,1.955938984,2.251316778,2.561128482,2.878644532,3.195713379,3.503034538,3.791787415,4.056111113,4.292184368,4.498388726
-0.64,3.821338044,3.617979746,3.418715206,3.215181853,3.002998465,2.780696929,2.548511904,2.309127445,2.068113456,1.830800169,1.602893231,1.389878149,1.193968512,1.016199654,0.858489819,0.721528109,0.604393465,0.505521642,0.423816457,0.357213039,0.304107464,0.263078151,0.232707286,0.211478727,0.198205526,0.191905134,0.192207241,0.198785663,0.211754287,0.231336349,0.258144311,0.293088334,0.338897453,0.398713929,0.475358055,0.572227948,0.69179446,0.837798207,1.013878273,1.220545678,1.457253431,1.720950155,2.008235182,2.314821086,2.633983695,2.957019856,3.274258144,3.576612984,3.857192032,4.11067772,4.334195536
-0.6,3.730108846,3.517605452,3.306444442,3.089417937,2.8632644,2.627383899,2.38313973,2.135126417,1.889172414,1.651201362,1.426590484,1.219407343,1.031801963,0.864298521,0.717984507,0.592383482,0.486416626,0.398281344,0.326197972,0.268385487,0.223322073,0.189079532,0.16407844,0.147014773,0.136801661,0.132351817,0.133088784,0.138639487,0.14924955,0.165193215,0.187286271,0.216582247,0.25516903,0.305830555,0.371431624,0.455403192,0.560526781,0.691179996,0.851217085,1.041584223,1.262445075,1.512435672,1.789415489,2.089118027,2.405509259,2.730251993,3.053052663,3.364733523,3.657549749,3.925404314,4.164030725
-0.56,3.644872257,3.42180965,3.197891122,2.967190782,2.727474046,2.479233671,2.225223119,1.971236785,1.723111401,1.487365157,1.268059261,1.06834312,0.889915556,0.733264308,0.598393087,0.484014853,0.388843575,0.310860051,0.248125208,0.198633743,0.161005426,0.132958073,0.112793793,0.099551455,0.0919905,0.089008634,0.089950699,0.094532362,0.102967898,0.115767237,0.133766905,0.158298596,0.191067588,0.23419934,0.29036597,0.362937207,0.455363903,0.571719755,0.716103951,0.890531398,1.09464093,1.329625521,1.594356608,1.884896318,2.195056735,2.517695122,2.842608917,3.159882177,3.461314092,3.740192604,3.991505929
